season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2024.0,1426261,PBKS v SRH,PBKS,SRH,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,SRH,1,K Nitish Kumar Reddy,Nitish Kumar Reddy,64,37,-,4,5,172.97,False,False,"{'wickets': 7, 'runs': 151}",16.5,c Rabada b Arshdeep Singh,"<strong>Two wickets in the over for the second time today for Arshdeep!</strong> Rank full toss, bowled a mile outside off, perhaps because of where Nitish is standing. He tries to muscle it over long off but the bat turns in his hand upon contact. Hits it straight down Rabada's throat at long off, adn that brings to an end a superb innings!",
2024.0,1426261,PBKS v SRH,PBKS,SRH,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,SRH,1,RA Tripathi,Rahul Tripathi,11,14,-,1,0,78.57,False,False,"{'wickets': 4, 'runs': 64}",9.4,c &dagger;JM Sharma b Patel,"banged into the track outside off. Looks like a slower ball because this balloons past Tripathi. He tries to upper-cut it and misses. <strong>Curran is very interested and he thinks there is bat involved. The PKS fielders get together, and they go upstairs. There is indeed a nick. A clear spike as the ball is next to the bat and Tripathi, in fact, seemed to walk as soon as PBKS reviewed it. Strange sequence of events, but what matters is that SRH are now four down!</strong>",
2024.0,1426261,PBKS v SRH,PBKS,SRH,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,SRH,1,H Klaasen,Heinrich Klaasen,9,9,-,1,0,100.00,False,False,"{'wickets': 5, 'runs': 100}",13.1,c Curran b Patel,"<strong>Harshal gets the big fish, and this is a huge moment in the game!</strong> Length ball on middle and off, and this seems to just hold in the surface a little. Klaasen tries to go downtown but miscues it. Clinks it off the bottom part of the bat, and arrows it straight to Curran at long off, who makes no mistake. PBKS are jubilant, SRH not quite!",
2024.0,1426261,PBKS v SRH,PBKS,SRH,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,SRH,1,Abdul Samad,Abdul Samad,25,12,-,5,0,208.33,False,False,"{'wickets': 6, 'runs': 150}",16.3,c Patel b Arshdeep Singh,"<strong>holes out to deep backward point!</strong> Arshdeep set the trap, and he executes to perfection. Full and wide outside off. Samad flays at it but cannot control his stroke. Slices it and Harshal is stationed on the fence for exactly that stroke. A simple catch, and PBKS break what was looking like a threatening partnership!",
2024.0,1426261,PBKS v SRH,PBKS,SRH,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,SRH,1,Shahbaz Ahmed,Shahbaz Ahmed,14,7,-,1,1,200.00,False,True,{},,not out,,
2024.0,1426261,PBKS v SRH,PBKS,SRH,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,SRH,1,PJ Cummins,Pat Cummins,3,4,-,0,0,75.00,True,False,"{'wickets': 8, 'runs': 155}",17.3, b Rabada,"<strong>Rabada has his first!</strong> Slower ball on a length on middle and off. Cummins clears his front leg and swings for the hills. Loses his shape completely and loses his stumps soon after. PBKS keep chipping away, and they are now in with a real chance to restrict SRH to a total under 170!",
2024.0,1426261,PBKS v SRH,PBKS,SRH,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,SRH,1,B Kumar,Bhuvneshwar Kumar,6,8,-,0,0,75.00,False,False,"{'wickets': 9, 'runs': 176}",19.5,c Bairstow b Curran,"<strong>straight to long off!</strong> In the slot outside off, and it is there to be hit. Bhuvneshwar gives it everything he has but clinks it off the toe-end. Bairstow takes a few paces in from long off, and does the rest. The new batter will be on strike for the final ball!",
2024.0,1426261,PBKS v SRH,PBKS,SRH,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,SRH,1,JD Unadkat,Jaydev Unadkat,6,1,-,0,1,600.00,False,True,{},,not out,,
2024.0,1426261,PBKS v SRH,PBKS,SRH,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,2,S Dhawan,Shikhar Dhawan,14,16,22,2,0,87.50,True,False,"{'wickets': 3, 'runs': 20}",4.4,st &dagger;Klaasen b Kumar,"<strong>stumped! Top-drawer bowling, and even better keeping!</strong> Length in the channel just outside off. Despite Klaasen being up, Dhawan decides to wander down the track. Nibbles at it and is beaten by the slight away movement. Klaasen keeps his eyes on the ball, collects cleanly and then whips off the bails in a flash. PBKS in all sorts of trouble now!",
2024.0,1426261,PBKS v SRH,PBKS,SRH,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,2,JM Bairstow,Jonny Bairstow,0,3,7,0,0,0.00,False,False,"{'wickets': 1, 'runs': 2}",1.4, b Cummins,"<strong>cleans him up!!</strong> Hard length, bowled at 141.1kph. Slants into off stump and Bairstow, trying to impose himself, swipes across the line in ungainly fashion. Only swats away a few flies and hears the death rattle soon after. The move to share the new ball has worked a charm for Cummins, and this is just what SRH would have wanted!",
2024.0,1426261,PBKS v SRH,PBKS,SRH,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,2,Prabhsimran Singh,Prabhsimran Singh,4,6,5,1,0,66.66,False,False,"{'wickets': 2, 'runs': 11}",2.6,c Nitish Kumar Reddy b Kumar,"<strong>this goes straight up, and Bhuvneshwar has his man!</strong> Length in the fifth stump channel. Seems destined to angle in but straightens just a shade after pitching. Prabhsimran walks down the track and looks to whip it away over mid wicket. Skews it off the leading edge, and Nitish, running back from cover point, gobbles it up. SRH have two in the powerplay!",
2024.0,1426261,PBKS v SRH,PBKS,SRH,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,2,SM Curran,Sam Curran,29,22,29,2,2,131.81,False,False,"{'wickets': 4, 'runs': 58}",9.1,c Cummins b Natarajan,"<strong>and Natarajan answers SRH's prayers! A blinder by Cummins at mid off!</strong> Hard length outside off, and this seems to rush off the pitch quicker than Curran anticipates. Hacks across the line and mistimes it. For the longest while, it seems it will evade Cummins at mid off until....he leaps up like a salmon high to his left and takes it with both hands. What a moment in the game, and SRH's captain has come up trumps!",
2024.0,1426261,PBKS v SRH,PBKS,SRH,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,2,Sikandar Raza,Sikandar Raza,28,22,38,2,2,127.27,False,False,"{'wickets': 5, 'runs': 91}",13.1,c &dagger;Klaasen b Unadkat,"<strong>Raza looks for the boundary, and perishes for the cause!</strong> Slower ball on a back of a length on off. Raza has decided a week early he wants to play the lap. Gets into position but the lack of pace meddles with his timing. Can only scoop it straight up, and Klaasen accepts the offering gleefully. Vital wicket for SRH!",
2024.0,1426261,PBKS v SRH,PBKS,SRH,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,2,Shashank Singh,Shashank Singh,46,25,51,6,1,184.00,False,True,{},,not out,,
2024.0,1426261,PBKS v SRH,PBKS,SRH,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,2,JM Sharma,Jitesh Sharma,19,11,11,1,1,172.72,False,False,"{'wickets': 6, 'runs': 114}",15.3,c Abhishek Sharma b Nitish Kumar Reddy,"<strong>Jitesh holes out, and Nitish rises to the occasion again!</strong> Slower bumper on leg stump that is actually begging to be hit. Jitesh tries to smash it into next week and swings too early. Gets it right off the toe-end and rather than flying over fine leg, it spoons up towards deep square leg. Abhishek comes running in off the fence, slides forward and completes the catch! PBKS keep slipping!",
2024.0,1426261,PBKS v SRH,PBKS,SRH,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,PBKS,2,AR Sharma,Ashutosh Sharma,33,15,23,3,2,220.00,False,True,{},,not out,,
